self.round_id,multiplier,std_time,unix_time
1714,2.52,2025-03-17 06:27:32,1742182052
1715,10.15,2025-03-17 06:28:09,1742182089
1716,2.45,2025-03-17 06:28:30,1742182110
1717,1.65,2025-03-17 06:28:45,1742182125
1718,1.85,2025-03-17 06:29:02,1742182142
1719,6.34,2025-03-17 06:29:33,1742182173
1720,2.65,2025-03-17 06:29:55,1742182195
1721,1.0,2025-03-17 06:30:05,1742182205
1722,1.04,2025-03-17 06:30:15,1742182215
1723,1.13,2025-03-17 06:30:27,1742182227
1724,1.7,2025-03-17 06:30:42,1742182242
1725,2.88,2025-03-17 06:31:05,1742182265
1726,2.63,2025-03-17 06:31:27,1742182287
1727,86.93,2025-03-17 06:32:29,1742182349
1728,3.19,2025-03-17 06:32:53,1742182373
1729,2.69,2025-03-17 06:33:15,1742182395
1730,2.04,2025-03-17 06:33:34,1742182414
1731,6.72,2025-03-17 06:34:05,1742182445
1732,1.81,2025-03-17 06:34:24,1742182464
1733,2.86,2025-03-17 06:34:45,1742182485
1734,18.94,2025-03-17 06:35:29,1742182529
1735,1.16,2025-03-17 06:35:42,1742182542
1736,1.99,2025-03-17 06:35:59,1742182559
1737,1.0,2025-03-17 06:36:09,1742182569
1738,37.68,2025-03-17 06:37:01,1742182621
1739,1.51,2025-03-17 06:37:17,1742182637
1740,9.49,2025-03-17 06:37:53,1742182673
1741,1.91,2025-03-17 06:38:11,1742182691
1742,3.26,2025-03-17 06:38:34,1742182714
1743,2.13,2025-03-17 06:38:53,1742182733
1744,2.28,2025-03-17 06:39:13,1742182753
1745,2.16,2025-03-17 06:39:31,1742182771
1746,4.38,2025-03-17 06:39:58,1742182798
1747,1.1,2025-03-17 06:40:09,1742182809
1748,1.11,2025-03-17 06:40:20,1742182820
1749,2.41,2025-03-17 06:40:39,1742182839
1750,5.84,2025-03-17 06:41:09,1742182869
1751,1.0,2025-03-17 06:41:20,1742182880
1752,1.91,2025-03-17 06:41:36,1742182896
1753,1.44,2025-03-17 06:41:53,1742182913
1754,5.45,2025-03-17 06:42:21,1742182941
1755,1.0,2025-03-17 06:42:32,1742182952
1756,3.07,2025-03-17 06:42:54,1742182974
1757,5.38,2025-03-17 06:43:24,1742183004
1758,1.36,2025-03-17 06:43:38,1742183018
1759,6.14,2025-03-17 06:44:09,1742183049
1760,2.27,2025-03-17 06:44:29,1742183069
1761,1.49,2025-03-17 06:44:43,1742183083
1762,5.03,2025-03-17 06:45:12,1742183112
1763,1.19,2025-03-17 06:45:24,1742183124
1764,17.74,2025-03-17 06:46:07,1742183167
1765,2.73,2025-03-17 06:46:29,1742183189
1766,1.49,2025-03-17 06:46:43,1742183203
1767,1.39,2025-03-17 06:46:56,1742183216
1768,3.46,2025-03-17 06:47:21,1742183241
1769,66.07,2025-03-17 06:48:20,1742183300
1770,1.32,2025-03-17 06:48:34,1742183314
1771,1.0,2025-03-17 06:48:43,1742183323
1772,1.34,2025-03-17 06:48:56,1742183336
1773,1.08,2025-03-17 06:49:06,1742183346
1774,6.72,2025-03-17 06:49:39,1742183379
1775,2.58,2025-03-17 06:50:00,1742183400
1776,4.22,2025-03-17 06:50:26,1742183426
1777,1.56,2025-03-17 06:50:43,1742183443
1778,1.98,2025-03-17 06:51:01,1742183461
1779,1.17,2025-03-17 06:51:12,1742183472
1780,25.19,2025-03-17 06:51:59,1742183519
1781,1.14,2025-03-17 06:52:12,1742183532
1782,1.83,2025-03-17 06:52:28,1742183548
1783,3.29,2025-03-17 06:52:52,1742183572
1784,1.79,2025-03-17 06:53:08,1742183588
1785,2.07,2025-03-17 06:53:26,1742183606
1786,1.34,2025-03-17 06:53:39,1742183619
1787,3.03,2025-03-17 06:54:01,1742183641
1788,2.06,2025-03-17 06:54:20,1742183660
1789,9.81,2025-03-17 06:54:56,1742183696
1790,1.0,2025-03-17 06:55:07,1742183707
1791,2.08,2025-03-17 06:55:25,1742183725
1792,3.7,2025-03-17 06:55:49,1742183749
1793,1.12,2025-03-17 06:56:01,1742183761
1794,1.9,2025-03-17 06:56:18,1742183778
1795,2.49,2025-03-17 06:56:38,1742183798
1796,1.38,2025-03-17 06:56:52,1742183812
1797,1.0,2025-03-17 06:57:02,1742183822
1798,7.86,2025-03-17 06:57:35,1742183855
1799,27.35,2025-03-17 06:58:24,1742183904
1800,6.46,2025-03-17 06:58:57,1742183937
1801,31.6,2025-03-17 06:59:47,1742183987
1802,2.04,2025-03-17 07:00:07,1742184007
1803,1.06,2025-03-17 07:00:17,1742184017
1804,3.83,2025-03-17 07:00:41,1742184041
1805,2.37,2025-03-17 07:01:02,1742184062
1806,1.01,2025-03-17 07:01:12,1742184072
1807,9.09,2025-03-17 07:01:47,1742184107
1808,2.97,2025-03-17 07:02:11,1742184131
1809,8.76,2025-03-17 07:02:45,1742184165
1810,1.74,2025-03-17 07:03:03,1742184183
1811,2.61,2025-03-17 07:03:22,1742184202
1812,14.29,2025-03-17 07:04:04,1742184244
1813,1.35,2025-03-17 07:04:21,1742184261
1814,5.31,2025-03-17 07:04:50,1742184290
1815,1.28,2025-03-17 07:05:04,1742184304
1816,1.4,2025-03-17 07:05:17,1742184317
1817,1.97,2025-03-17 07:05:34,1742184334
1818,1.01,2025-03-17 07:05:45,1742184345
1819,4.5,2025-03-17 07:06:11,1742184371
1820,1.58,2025-03-17 07:06:28,1742184388
1821,1.0,2025-03-17 07:06:37,1742184397
1822,1.94,2025-03-17 07:06:54,1742184414
1823,29.58,2025-03-17 07:07:43,1742184463
1824,5.38,2025-03-17 07:08:14,1742184494
1825,6.04,2025-03-17 07:08:45,1742184525
1826,5.29,2025-03-17 07:09:14,1742184554
1827,1.3,2025-03-17 07:09:28,1742184568
1828,1.29,2025-03-17 07:09:40,1742184580
1829,2.03,2025-03-17 07:09:59,1742184599
1830,2.06,2025-03-17 07:10:17,1742184617
1831,1.02,2025-03-17 07:10:27,1742184627
1832,8.23,2025-03-17 07:11:00,1742184660
1833,21.6,2025-03-17 07:11:46,1742184706
1834,3.21,2025-03-17 07:12:11,1742184731
1835,1.24,2025-03-17 07:12:24,1742184744
1836,1.59,2025-03-17 07:12:41,1742184761
1837,1.23,2025-03-17 07:12:52,1742184772
1838,1.27,2025-03-17 07:13:04,1742184784
1839,1.53,2025-03-17 07:13:19,1742184799
1840,8.11,2025-03-17 07:13:53,1742184833
1841,2.84,2025-03-17 07:14:15,1742184855
1842,1.98,2025-03-17 07:14:36,1742184876
1843,1.17,2025-03-17 07:14:49,1742184889
1844,1.76,2025-03-17 07:15:05,1742184905
1845,4.35,2025-03-17 07:15:32,1742184932
1846,4.68,2025-03-17 07:16:00,1742184960
1847,1.45,2025-03-17 07:16:14,1742184974
1848,8.86,2025-03-17 07:16:48,1742185008
1849,1.57,2025-03-17 07:17:05,1742185025
1850,1.0,2025-03-17 07:17:14,1742185034
1851,1.69,2025-03-17 07:17:29,1742185049
1852,12.52,2025-03-17 07:18:08,1742185088
1853,4.33,2025-03-17 07:18:36,1742185116
1854,1.47,2025-03-17 07:18:52,1742185132
1855,3.58,2025-03-17 07:19:15,1742185155
1856,1.83,2025-03-17 07:19:32,1742185172
1857,7.63,2025-03-17 07:20:06,1742185206
1858,3.88,2025-03-17 07:20:32,1742185232
1859,1.9,2025-03-17 07:20:49,1742185249
1860,1.65,2025-03-17 07:21:05,1742185265
1861,1.72,2025-03-17 07:21:25,1742185285
1862,2.1,2025-03-17 07:21:42,1742185302
1863,2.8,2025-03-17 07:22:05,1742185325
1864,1.54,2025-03-17 07:22:20,1742185340
1865,7.91,2025-03-17 07:22:53,1742185373
1866,1.81,2025-03-17 07:23:10,1742185390
1867,1.07,2025-03-17 07:23:21,1742185401
1868,1.89,2025-03-17 07:23:38,1742185418
1869,1.16,2025-03-17 07:23:49,1742185429
1870,1.12,2025-03-17 07:24:01,1742185441
1871,23300.91,2025-03-17 07:26:10,1742185570
1872,1.0,2025-03-17 07:26:21,1742185581
1873,1.16,2025-03-17 07:26:32,1742185592
1874,4.5,2025-03-17 07:26:59,1742185619
1875,1.43,2025-03-17 07:27:13,1742185633
1876,3.21,2025-03-17 07:27:37,1742185657
1877,1.52,2025-03-17 07:27:52,1742185672
1878,50.82,2025-03-17 07:28:49,1742185729
1879,2.19,2025-03-17 07:29:08,1742185748
1880,6.89,2025-03-17 07:29:42,1742185782
1881,1.93,2025-03-17 07:30:01,1742185801
1882,1.14,2025-03-17 07:30:12,1742185812
1883,1.02,2025-03-17 07:30:21,1742185821
1884,5.54,2025-03-17 07:30:50,1742185850
1885,2.07,2025-03-17 07:31:13,1742185873
1886,2.23,2025-03-17 07:31:36,1742185896
1887,4.94,2025-03-17 07:32:09,1742185929
1888,2.03,2025-03-17 07:32:28,1742185948
1889,1.54,2025-03-17 07:32:46,1742185966
1890,5.83,2025-03-17 07:33:15,1742185995
1891,1.0,2025-03-17 07:33:26,1742186006
1892,16.71,2025-03-17 07:34:09,1742186049
1893,1.0,2025-03-17 07:34:19,1742186059
1894,1.35,2025-03-17 07:34:33,1742186073
1895,1.99,2025-03-17 07:34:50,1742186090
1896,1.36,2025-03-17 07:35:03,1742186103
1897,2.3,2025-03-17 07:35:22,1742186122
1898,1.0,2025-03-17 07:35:32,1742186132
1899,4.42,2025-03-17 07:35:59,1742186159
1900,1.99,2025-03-17 07:36:18,1742186178
1901,3.95,2025-03-17 07:36:43,1742186203
1902,1.81,2025-03-17 07:37:00,1742186220
1903,1.02,2025-03-17 07:37:10,1742186230
1904,1.07,2025-03-17 07:37:20,1742186240
1905,1.67,2025-03-17 07:37:35,1742186255
1906,2.59,2025-03-17 07:37:56,1742186276
1907,1.0,2025-03-17 07:38:06,1742186286
1908,3.3,2025-03-17 07:38:30,1742186310
1909,1.26,2025-03-17 07:38:42,1742186322
1910,1.16,2025-03-17 07:38:56,1742186336
1911,1.01,2025-03-17 07:39:06,1742186346
1912,25.44,2025-03-17 07:39:53,1742186393
1913,2.23,2025-03-17 07:40:13,1742186413
1914,2.89,2025-03-17 07:40:35,1742186435
1915,1.83,2025-03-17 07:40:53,1742186453
1916,4.62,2025-03-17 07:41:20,1742186480
1917,1.56,2025-03-17 07:41:36,1742186496
1918,4.13,2025-03-17 07:42:02,1742186522
1919,18.93,2025-03-17 07:42:46,1742186566
1920,1.02,2025-03-17 07:42:57,1742186577
1921,11.57,2025-03-17 07:43:34,1742186614
1922,1.25,2025-03-17 07:43:48,1742186628
1923,18.09,2025-03-17 07:44:31,1742186671
1924,6.15,2025-03-17 07:45:04,1742186704
1925,8.28,2025-03-17 07:45:38,1742186738
1926,2.21,2025-03-17 07:45:58,1742186758
1927,14.9,2025-03-17 07:46:39,1742186799
1928,1.4,2025-03-17 07:46:57,1742186817
1929,3.74,2025-03-17 07:47:22,1742186842
1930,2.75,2025-03-17 07:47:44,1742186864
1931,1.11,2025-03-17 07:47:56,1742186876
1932,1.23,2025-03-17 07:48:10,1742186890
1933,4.55,2025-03-17 07:48:36,1742186916
1934,1.54,2025-03-17 07:48:53,1742186933
1935,2.43,2025-03-17 07:49:12,1742186952
1936,11.68,2025-03-17 07:49:50,1742186990
1937,7.72,2025-03-17 07:50:24,1742187024
1938,1.93,2025-03-17 07:50:43,1742187043
1939,13.06,2025-03-17 07:51:23,1742187083
1940,2.46,2025-03-17 07:51:44,1742187104
1941,1.38,2025-03-17 07:51:58,1742187118
1942,1.2,2025-03-17 07:52:09,1742187129
1943,1.35,2025-03-17 07:52:22,1742187142
1944,3.45,2025-03-17 07:52:45,1742187165
1945,1.09,2025-03-17 07:52:58,1742187178
1946,1.93,2025-03-17 07:53:14,1742187194
1947,1.37,2025-03-17 07:53:28,1742187208
1948,2.31,2025-03-17 07:53:47,1742187227
1949,156.75,2025-03-17 07:54:56,1742187296
1950,1.18,2025-03-17 07:55:10,1742187310
1951,90.73,2025-03-17 07:56:11,1742187371
1952,1.2,2025-03-17 07:56:26,1742187386
1953,9.69,2025-03-17 07:57:01,1742187421
1954,15.77,2025-03-17 07:57:43,1742187463
1955,2.2,2025-03-17 07:58:04,1742187484
1956,1.14,2025-03-17 07:58:16,1742187496
1957,16.36,2025-03-17 07:58:57,1742187537
1958,3.33,2025-03-17 07:59:22,1742187562
1959,2.8,2025-03-17 07:59:44,1742187584
1960,1.0,2025-03-17 07:59:55,1742187595
1961,35.62,2025-03-17 08:00:46,1742187646
1962,1.11,2025-03-17 08:00:58,1742187658
1963,3.57,2025-03-17 08:01:23,1742187683
1964,1.92,2025-03-17 08:01:42,1742187702
1965,1.16,2025-03-17 08:01:52,1742187712
1966,5.5,2025-03-17 08:02:21,1742187741
1967,2.45,2025-03-17 08:02:42,1742187762
1968,28.27,2025-03-17 08:03:30,1742187810
1969,1.43,2025-03-17 08:03:48,1742187828
1970,8.23,2025-03-17 08:04:22,1742187862
1971,1.67,2025-03-17 08:04:39,1742187879
1972,1.1,2025-03-17 08:04:51,1742187891
1973,1.46,2025-03-17 08:05:05,1742187905
1974,1.31,2025-03-17 08:05:18,1742187918
1975,1.19,2025-03-17 08:05:29,1742187929
1976,1.53,2025-03-17 08:05:43,1742187943
1977,3.91,2025-03-17 08:06:10,1742187970
1978,1.61,2025-03-17 08:06:26,1742187986
1979,1.54,2025-03-17 08:06:41,1742188001
1980,4.21,2025-03-17 08:07:06,1742188026
1981,1.67,2025-03-17 08:07:23,1742188043
1982,1.46,2025-03-17 08:07:37,1742188057
1983,1.27,2025-03-17 08:07:50,1742188070
1984,1.08,2025-03-17 08:08:00,1742188080
1985,1.15,2025-03-17 08:08:11,1742188091
1986,1.82,2025-03-17 08:08:27,1742188107
1987,2.99,2025-03-17 08:08:49,1742188129
1988,1.19,2025-03-17 08:09:02,1742188142
1989,2.24,2025-03-17 08:09:20,1742188160
1990,1.29,2025-03-17 08:09:33,1742188173
1991,1.05,2025-03-17 08:09:43,1742188183
1992,1.23,2025-03-17 08:09:55,1742188195
1993,1.0,2025-03-17 08:10:04,1742188204
1994,1.63,2025-03-17 08:10:20,1742188220
1995,1.49,2025-03-17 08:10:34,1742188234
1996,1.38,2025-03-17 08:10:46,1742188246
1997,1.1,2025-03-17 08:10:57,1742188257
1998,1.25,2025-03-17 08:11:10,1742188270
1999,1.61,2025-03-17 08:11:25,1742188285
2000,1.68,2025-03-17 08:11:41,1742188301
2001,1.02,2025-03-17 08:11:50,1742188310
2002,1.32,2025-03-17 08:12:03,1742188323
2003,2.83,2025-03-17 08:12:24,1742188344
2004,54.49,2025-03-17 08:13:23,1742188403
2005,1.52,2025-03-17 08:13:40,1742188420
2006,5.54,2025-03-17 08:14:08,1742188448
2007,1.23,2025-03-17 08:14:21,1742188461
2008,6.66,2025-03-17 08:14:53,1742188493
2009,6.23,2025-03-17 08:15:29,1742188529
2010,1.2,2025-03-17 08:15:42,1742188542
2011,7.73,2025-03-17 08:16:15,1742188575
2012,1.79,2025-03-17 08:16:32,1742188592
2013,1.04,2025-03-17 08:16:43,1742188603
2014,1.02,2025-03-17 08:16:53,1742188613
2015,3.21,2025-03-17 08:17:15,1742188635
2016,2.21,2025-03-17 08:17:39,1742188659
2017,2.56,2025-03-17 08:18:00,1742188680
2018,1.33,2025-03-17 08:18:14,1742188694
2019,1.04,2025-03-17 08:18:23,1742188703
2020,1.72,2025-03-17 08:18:38,1742188718
2021,2.1,2025-03-17 08:18:57,1742188737
2022,1.64,2025-03-17 08:19:13,1742188753
2023,1.98,2025-03-17 08:19:30,1742188770
2024,3.91,2025-03-17 08:19:56,1742188796
2025,1.1,2025-03-17 08:20:07,1742188807
2026,6.64,2025-03-17 08:20:38,1742188838
2027,3.34,2025-03-17 08:21:03,1742188863
2028,1.31,2025-03-17 08:21:17,1742188877
2029,1.22,2025-03-17 08:21:29,1742188889
2030,6.2,2025-03-17 08:22:00,1742188920
2031,1.09,2025-03-17 08:22:13,1742188933
2032,1.4,2025-03-17 08:22:26,1742188946
2033,1.13,2025-03-17 08:22:37,1742188957
2034,4.73,2025-03-17 08:23:05,1742188985
2035,3.27,2025-03-17 08:23:29,1742189009
2036,6.4,2025-03-17 08:24:00,1742189040
2037,1.23,2025-03-17 08:24:14,1742189054
2038,11.71,2025-03-17 08:24:51,1742189091
2039,1.39,2025-03-17 08:25:07,1742189107
2040,1.66,2025-03-17 08:25:22,1742189122
2041,1.12,2025-03-17 08:25:33,1742189133
2042,2.39,2025-03-17 08:25:53,1742189153
2043,12.11,2025-03-17 08:26:32,1742189192
2044,1.92,2025-03-17 08:26:50,1742189210
2045,2.02,2025-03-17 08:27:09,1742189229
2046,1.13,2025-03-17 08:27:21,1742189241
2047,3.67,2025-03-17 08:27:44,1742189264
2048,1.21,2025-03-17 08:27:57,1742189277
2049,41.46,2025-03-17 08:28:50,1742189330
2050,3.42,2025-03-17 08:29:16,1742189356
2051,1.31,2025-03-17 08:29:29,1742189369
2052,1.13,2025-03-17 08:29:40,1742189380
2053,3.32,2025-03-17 08:30:04,1742189404
2054,2.57,2025-03-17 08:30:25,1742189425
2055,1.95,2025-03-17 08:30:43,1742189443
2056,1.8,2025-03-17 08:30:59,1742189459
2057,1.99,2025-03-17 08:31:17,1742189477
2058,2.81,2025-03-17 08:31:38,1742189498
2059,6.19,2025-03-17 08:32:09,1742189529
2060,1.24,2025-03-17 08:32:23,1742189543
2061,2.9,2025-03-17 08:32:44,1742189564
2062,4.97,2025-03-17 08:33:13,1742189593
2063,11.12,2025-03-17 08:33:51,1742189631
2064,62.13,2025-03-17 08:34:50,1742189690
2065,2.4,2025-03-17 08:35:13,1742189713
2066,1.56,2025-03-17 08:35:28,1742189728
2067,1.2,2025-03-17 08:35:39,1742189739
2068,1.1,2025-03-17 08:35:50,1742189750
2069,2.45,2025-03-17 08:36:12,1742189772
2070,1.15,2025-03-17 08:36:24,1742189784
2071,1.49,2025-03-17 08:36:39,1742189799
2072,1.76,2025-03-17 08:36:55,1742189815
2073,1.39,2025-03-17 08:37:08,1742189828
2074,2.25,2025-03-17 08:37:29,1742189849
2075,2.11,2025-03-17 08:37:49,1742189869
2076,12.99,2025-03-17 08:38:28,1742189908
2077,1.49,2025-03-17 08:38:44,1742189924
2078,1.6,2025-03-17 08:38:59,1742189939
2079,2.3,2025-03-17 08:39:18,1742189958
2080,1.12,2025-03-17 08:39:31,1742189971
2081,5.31,2025-03-17 08:39:59,1742189999
2082,1.85,2025-03-17 08:40:17,1742190017
2083,5.09,2025-03-17 08:40:45,1742190045
2084,1.0,2025-03-17 08:40:57,1742190057
2085,1.21,2025-03-17 08:41:09,1742190069
2086,2.42,2025-03-17 08:41:29,1742190089
2087,1.53,2025-03-17 08:41:44,1742190104
2088,1.16,2025-03-17 08:41:54,1742190114
2089,1.0,2025-03-17 08:42:04,1742190124
2090,16.09,2025-03-17 08:42:45,1742190165
2091,2.05,2025-03-17 08:43:06,1742190186
2092,3.43,2025-03-17 08:43:29,1742190209
2093,3.31,2025-03-17 08:43:53,1742190233
2094,1.03,2025-03-17 08:44:04,1742190244
2095,8.71,2025-03-17 08:44:38,1742190278
2096,4.52,2025-03-17 08:45:07,1742190307
2097,1.0,2025-03-17 08:45:18,1742190318
2098,1.0,2025-03-17 08:45:27,1742190327
2099,3.05,2025-03-17 08:45:50,1742190350
2100,1.44,2025-03-17 08:46:05,1742190365
2101,1.98,2025-03-17 08:46:22,1742190382
2102,1.98,2025-03-17 08:46:40,1742190400
2103,9.99,2025-03-17 08:47:16,1742190436
2104,1.89,2025-03-17 08:47:35,1742190455
2105,3.64,2025-03-17 08:47:59,1742190479
2106,1.02,2025-03-17 08:48:11,1742190491
2107,6.51,2025-03-17 08:48:41,1742190521
2108,5.35,2025-03-17 08:49:11,1742190551
2109,1.37,2025-03-17 08:49:25,1742190565
2110,14.18,2025-03-17 08:50:06,1742190606
2111,1.69,2025-03-17 08:50:24,1742190624
2112,1.8,2025-03-17 08:50:40,1742190640
2113,231.86,2025-03-17 08:51:55,1742190715
2114,1.24,2025-03-17 08:52:11,1742190731
2115,1.79,2025-03-17 08:52:27,1742190747
2116,1.2,2025-03-17 08:52:39,1742190759
2117,1.24,2025-03-17 08:52:52,1742190772
2118,1.31,2025-03-17 08:53:08,1742190788
2119,2.8,2025-03-17 08:53:28,1742190808
2120,1.19,2025-03-17 08:53:42,1742190822
2121,3.64,2025-03-17 08:54:05,1742190845
2122,6.66,2025-03-17 08:54:38,1742190878
2123,3.39,2025-03-17 08:55:05,1742190905
2124,5.27,2025-03-17 08:55:35,1742190935
2125,1.21,2025-03-17 08:55:50,1742190950
2126,3.2,2025-03-17 08:56:12,1742190972
2127,1.98,2025-03-17 08:56:30,1742190990
2128,2.69,2025-03-17 08:56:51,1742191011
2129,1.68,2025-03-17 08:57:08,1742191028
2130,1.62,2025-03-17 08:57:24,1742191044
2131,1.05,2025-03-17 08:57:35,1742191055
2132,3.77,2025-03-17 08:57:59,1742191079
2133,2.62,2025-03-17 08:58:24,1742191104
2134,1.69,2025-03-17 08:58:42,1742191122
2135,13.71,2025-03-17 08:59:21,1742191161
2136,47.72,2025-03-17 09:00:17,1742191217
2137,1.39,2025-03-17 09:00:34,1742191234
2138,1.0,2025-03-17 09:00:43,1742191243
2139,1.36,2025-03-17 09:00:56,1742191256
2140,2.28,2025-03-17 09:01:16,1742191276
2141,3.15,2025-03-17 09:01:39,1742191299
2142,1.82,2025-03-17 09:02:00,1742191320
2143,1.0,2025-03-17 09:02:09,1742191329
2144,186.43,2025-03-17 09:03:19,1742191399
2145,5.97,2025-03-17 09:03:51,1742191431
2146,1.66,2025-03-17 09:04:08,1742191448
2147,17.33,2025-03-17 09:04:51,1742191491
2148,1.8,2025-03-17 09:05:10,1742191510
2149,1.09,2025-03-17 09:05:20,1742191520
2150,1.0,2025-03-17 09:05:30,1742191530
2151,12.2,2025-03-17 09:06:09,1742191569
2152,6.54,2025-03-17 09:06:41,1742191601
2153,1.34,2025-03-17 09:06:57,1742191617
2154,19.15,2025-03-17 09:07:40,1742191660
2155,2.52,2025-03-17 09:08:03,1742191683
2156,2.63,2025-03-17 09:08:24,1742191704
2157,1.46,2025-03-17 09:08:39,1742191719
2158,1.26,2025-03-17 09:08:52,1742191732
2159,2.55,2025-03-17 09:09:13,1742191753
2160,1.43,2025-03-17 09:09:28,1742191768
2161,1.04,2025-03-17 09:09:40,1742191780
2162,1.67,2025-03-17 09:09:55,1742191795
2163,2.93,2025-03-17 09:10:16,1742191816
2164,2.16,2025-03-17 09:10:38,1742191838
2165,1.0,2025-03-17 09:10:47,1742191847
2166,4.78,2025-03-17 09:11:14,1742191874
2167,3.42,2025-03-17 09:11:39,1742191899
2168,1.09,2025-03-17 09:11:51,1742191911
2169,3.03,2025-03-17 09:12:13,1742191933
2170,4.9,2025-03-17 09:12:41,1742191961
2171,1.66,2025-03-17 09:12:58,1742191978
2172,2.1,2025-03-17 09:13:16,1742191996
2173,1.09,2025-03-17 09:13:28,1742192008
2174,2.06,2025-03-17 09:13:46,1742192026
2175,1.09,2025-03-17 09:13:57,1742192037
2176,1.15,2025-03-17 09:14:09,1742192049
2177,9.29,2025-03-17 09:14:44,1742192084
2178,2.62,2025-03-17 09:15:07,1742192107
2179,1.1,2025-03-17 09:15:17,1742192117
2180,3.61,2025-03-17 09:15:42,1742192142
2181,7.72,2025-03-17 09:16:16,1742192176
2182,1.26,2025-03-17 09:16:30,1742192190
2183,1.64,2025-03-17 09:16:45,1742192205
2184,1.4,2025-03-17 09:16:59,1742192219
2185,11.25,2025-03-17 09:17:36,1742192256
2186,1.85,2025-03-17 09:17:56,1742192276
2187,1.0,2025-03-17 09:18:04,1742192284
2188,1.5,2025-03-17 09:18:19,1742192299
2189,2.1,2025-03-17 09:18:38,1742192318
2190,2.51,2025-03-17 09:18:58,1742192338
2191,3.42,2025-03-17 09:19:29,1742192369
2192,6.6,2025-03-17 09:20:00,1742192400
2193,26.6,2025-03-17 09:20:49,1742192449
2194,1.16,2025-03-17 09:21:03,1742192463
2195,1.44,2025-03-17 09:21:16,1742192476
2196,1.08,2025-03-17 09:21:30,1742192490
2197,2.57,2025-03-17 09:21:51,1742192511
2198,2.68,2025-03-17 09:22:11,1742192531
2199,15.92,2025-03-17 09:22:53,1742192573
2200,2.24,2025-03-17 09:23:15,1742192595
2201,4.13,2025-03-17 09:23:41,1742192621
2202,1.19,2025-03-17 09:23:54,1742192634
2203,2.93,2025-03-17 09:24:15,1742192655
2204,1.36,2025-03-17 09:24:30,1742192670
2205,1.05,2025-03-17 09:24:43,1742192683
2206,11.99,2025-03-17 09:25:20,1742192720
2207,2.11,2025-03-17 09:25:41,1742192741
2208,3.96,2025-03-17 09:26:06,1742192766
2209,1.5,2025-03-17 09:26:22,1742192782
2210,1.9,2025-03-17 09:26:38,1742192798
2211,2.36,2025-03-17 09:26:58,1742192818
2212,3.8,2025-03-17 09:27:23,1742192843
2213,2.25,2025-03-17 09:27:43,1742192863
2214,1.0,2025-03-17 09:27:54,1742192874
2215,1.1,2025-03-17 09:28:05,1742192885
2216,3.07,2025-03-17 09:28:27,1742192907
2217,1.49,2025-03-17 09:28:43,1742192923
2218,1.62,2025-03-17 09:28:58,1742192938
2219,2.27,2025-03-17 09:29:17,1742192957
2220,1.21,2025-03-17 09:29:32,1742192972
2221,129.15,2025-03-17 09:30:37,1742193037
2222,1.58,2025-03-17 09:30:54,1742193054
2223,1.35,2025-03-17 09:31:08,1742193068
2224,3.28,2025-03-17 09:31:31,1742193091
2225,1.23,2025-03-17 09:31:44,1742193104
2226,1.06,2025-03-17 09:31:54,1742193114
2227,1.51,2025-03-17 09:32:08,1742193128
2228,2.16,2025-03-17 09:32:27,1742193147
2229,1.79,2025-03-17 09:32:44,1742193164
2230,4.55,2025-03-17 09:33:12,1742193192
2231,1.23,2025-03-17 09:33:25,1742193205
2232,1.73,2025-03-17 09:33:41,1742193221
2233,1.87,2025-03-17 09:33:59,1742193239
2234,1.13,2025-03-17 09:34:10,1742193250
2235,5.8,2025-03-17 09:34:39,1742193279
2236,1.09,2025-03-17 09:34:50,1742193290
2237,1.13,2025-03-17 09:35:01,1742193301
2238,1.24,2025-03-17 09:35:13,1742193313
2239,1.91,2025-03-17 09:35:30,1742193330
2240,12.3,2025-03-17 09:36:09,1742193369
2241,2.08,2025-03-17 09:36:29,1742193389
2242,5.21,2025-03-17 09:36:57,1742193417
2243,1.25,2025-03-17 09:37:11,1742193431
2244,1.59,2025-03-17 09:37:25,1742193445
2245,4.73,2025-03-17 09:37:53,1742193473
2246,1.35,2025-03-17 09:38:07,1742193487
2247,59.42,2025-03-17 09:39:05,1742193545
2248,1.56,2025-03-17 09:39:21,1742193561
2249,2.32,2025-03-17 09:39:40,1742193580
2250,2.78,2025-03-17 09:40:02,1742193602
2251,2.25,2025-03-17 09:40:21,1742193621
2252,108.58,2025-03-17 09:41:27,1742193687
2253,1.3,2025-03-17 09:41:43,1742193703
2254,1.53,2025-03-17 09:41:57,1742193717
2255,2.49,2025-03-17 09:42:18,1742193738
2256,1.59,2025-03-17 09:42:33,1742193753
2257,2.14,2025-03-17 09:42:52,1742193772
2258,1.33,2025-03-17 09:43:06,1742193786
2259,7.51,2025-03-17 09:43:38,1742193818
2260,1.67,2025-03-17 09:43:55,1742193835
2261,2.03,2025-03-17 09:44:14,1742193854
2262,61.03,2025-03-17 09:45:10,1742193910
2263,1.69,2025-03-17 09:45:30,1742193930
2264,2.93,2025-03-17 09:45:52,1742193952
2265,2.34,2025-03-17 09:46:12,1742193972
2266,1.61,2025-03-17 09:46:28,1742193988
2267,1.41,2025-03-17 09:46:42,1742194002
2268,1.68,2025-03-17 09:46:58,1742194018
2269,27.25,2025-03-17 09:47:45,1742194065
2270,2.42,2025-03-17 09:48:08,1742194088
2271,1.0,2025-03-17 09:48:18,1742194098
2272,1.0,2025-03-17 09:48:28,1742194108
